Frame,Pitch_CV,Volume_CV
572,0.07263717884091869,0.5253204785745115
573,0.07261315096510239,0.49616069621205183
574,0.07251069449630126,0.46618037924890854
575,0.07246906402622398,0.4349756761223486
576,0.07246842149806845,0.40305215545361966
577,0.07243988253916017,0.37131022990105284
578,0.07230202678479011,0.3397305672751643
579,0.07210160485127498,0.30786740127712053
580,0.07194686934681893,0.27550221443326184
581,0.0718280284100517,0.24427522617838485
582,0.07170530553234479,0.21308173997055835
583,0.07160182503429578,0.18305959324797152
584,0.0714658232413745,0.15433159852425712
585,0.07132743873987646,0.12636339071350236
586,0.07120792850294722,0.1014726444048432
587,0.07118485103336096,0.07796424524301471
588,0.07123196976476676,0.05617344738432874
589,0.07130344432906825,0.036931242869329875
590,0.07140343777327317,0.023528666094540077
591,0.0715419226697955,0.010319044752754627
592,0.07176427756961985,0.002581882949094914
593,0.07200511853991902,0.00044534141554816405
594,0.07226299319934144,0.00023474535963985448
595,0.07247781847234312,0.00019974559900847537
596,0.0725791639028753,0.00017676472431166543
597,0.07254210475290458,0.00017753216974584362
598,0.07237140643958449,0.00017930871298274748
599,0.07211408729929654,0.00017093851226119156
600,0.07183697695321782,0.0001893200253939993
601,0.07159400091540183,0.0002383807672502003
602,0.07138526627387448,0.0005564776053951935
603,0.07115160689431373,0.0027363944113359454
604,0.07088973651292407,0.008013819243879618
605,0.07062359599650077,0.01756739426973297
606,0.0704787259764328,0.02751315250109511
607,0.0704030615931171,0.03973160611479703
608,0.07027824380590308,0.05554424303808289
609,0.07019210487505187,0.07429625970676404
610,0.0701052163280192,0.09492020059887087
611,0.07003100432605507,0.11728084129779708
612,0.07006545989839555,0.13967351819643928
613,0.07022949198210197,0.1630501185631497
614,0.07045681978213009,0.1855593303248835
615,0.07061801403314957,0.20720318229932835
616,0.07071156211679429,0.2274056177281956
617,0.07077956301325491,0.24626117314247747
618,0.07085019425935227,0.26339435793873867
619,0.07090066618456976,0.2782125873988901
620,0.07088218680709656,0.2909302788728879
621,0.07074374206858393,0.3018810294722309
622,0.07059219243289906,0.3112337090586848
623,0.07046313128265787,0.31870800088473444
624,0.07037167141551864,0.3242549583959067
625,0.07032818698399258,0.32787198980416077
626,0.0703139041185352,0.3296543326979098
627,0.07025307811981135,0.329274444552471
628,0.07016008555530111,0.32651724944879623
629,0.07009092676956019,0.32142440719301485
630,0.07008411998691251,0.3146197526688539
631,0.07010321512053477,0.3065692978636943
632,0.07010433954480695,0.29767513107463467
633,0.07001899708114853,0.2884678040601018
634,0.06995880022457697,0.2803979533329656
635,0.06995018633149186,0.2740146343187301
636,0.06997425436531789,0.2698641831898731
637,0.0700304554999222,0.268022675298638
638,0.07009393192728763,0.26845703348125965
639,0.07014196090691377,0.270856094463706
640,0.07021269254803542,0.27439796401878025
641,0.07031181590202971,0.2781779806552977
642,0.0705166418306109,0.28177512752579703
643,0.07067390059667775,0.28493426221742063
644,0.07077740786673324,0.28729510494834903
645,0.07081071224279506,0.28832177167492423
646,0.07082754514186972,0.28790086104828416
647,0.07086143180907249,0.2860675321602922
648,0.07094654671067582,0.2827155217012803
649,0.07099880566732589,0.2775740727976539
650,0.07098763504762187,0.2701479839803281
651,0.07090203155690027,0.2604758346516134
652,0.07079868491888366,0.24846446915119505
653,0.07072448630292277,0.23413884937208784
654,0.0707558965595261,0.216783663059227
655,0.07084242368447129,0.1966235672497457
656,0.0708372433012173,0.17448744550088488
657,0.07077804370188714,0.15070360512724082
658,0.07072419181085149,0.1256925000059218
659,0.0707475905445155,0.10053284506595947
660,0.07086760275656626,0.07677041880989746
661,0.07109559985675638,0.05522168226992111
662,0.07133008247551642,0.030603948699549636
663,0.07159545998975503,0.030603948699549636
664,0.07180341155009282,0.005986215129178168
665,0.07215255867260911,0.0010373870629689032
666,0.07248732922764535,0.000290527223966315
667,0.07284259375364245,0.0002077626154990773
668,0.07295883780578108,0.0002056992760445567
669,0.0728710523965313,0.00021455012598267404
670,0.07263597410062707,0.0003800315435475466
671,0.07232530504442497,0.0017093426342833797
672,0.07210858565196479,0.006338892155710249
673,0.0719578927204873,0.013647367968607839
674,0.07187931018846522,0.0237360516261234
675,0.07177852697006913,0.03648430814146162
676,0.0716940813686278,0.053234428789726014
677,0.07163504240133654,0.07440592208271499
678,0.07162661591229678,0.09957654963352171
679,0.07177819901298975,0.13102484896965963
680,0.07193827553273867,0.16734296932509446
681,0.07211323059508916,0.2090326872377521
682,0.07224332246757985,0.2544846616655992
683,0.07231413442472095,0.3036315486079066
684,0.072345584839334,0.3538956236607347
685,0.07239302483481756,0.40336363739011577
686,0.07241908069012477,0.4518770233539541
687,0.07241042663902993,0.4976027075942289
688,0.07233587329398317,0.5403972070254749
689,0.07226081797381491,0.5788255633280517
690,0.0721922615582198,0.6132573824718925
